l_arclength, l_x,l_y,l_z,l_rot_i, l_rot_j, l_rot_k, l_rot_w,time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper
0.0,0.726591778536,0.474067597996,-0.273520216026,-0.0116964638422,0.998084420505,0.0230562034874,-0.0562058160583,58.493302,-0.167970896273,0.232398089365,-1.09602927294,0.604388430427,1.3552720261,1.22526715432,-0.0245436926062,96.7741928101
0.1,0.735384045916,0.453126122379,-0.257713750253,-0.0365284987529,0.99932544616,-0.00237281621382,-0.00294808049077,6.409226,-0.0487038900154,0.117349530273,-1.0135778056,0.918854491943,1.30273318411,1.06573315238,-0.217441776683,100.0
0.2,0.576556472568,0.40510640691,-0.227037001244,-0.00239073000196,0.999530891907,-0.00670681640755,-0.0297875669924,166.886443,-0.290305864107,-0.45329132282,-0.291072854501,1.66475265005,0.575242795457,0.510432107169,-0.171422353046,96.7741928101
